Timestamp,IP Address,Username,Login Status,Country,Event Type,Device,Severity,Recent_Failures,Hour,Is_Unusual_Time,Is_Brute_Force,Is_Port_Scan_Attack,Threat_Description,Is_Anomaly
2026-05-22 12:36:20,192.168.1.7,asmith,Success,United States,Port Scan,Linux,Medium,0,12,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 12:38:33,220.181.69.49,jdoe,Success,China,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:39:34,192.168.1.187,user2,Success,United States,File Access,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:42:16,104.244.185.159,guest,Success,United States,Data Export,Linux,Medium,0,12,0,0,0,Data Export by 'guest',0
2026-05-22 12:45:04,193.176.129.144,asmith,Success,Germany,File Access,Linux,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:48:35,200.140.203.140,user1,Success,Brazil,File Access,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:52:23,192.168.1.227,jdoe,Success,United States,File Access,Windows,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:52:40,115.112.133.5,user2,Success,India,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:53:19,45.79.90.163,clark,Success,United States,Login,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:53:46,198.50.1.247,user2,Success,Canada,File Access,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:54:13,204.101.159.61,asmith,Success,Canada,Login,Android,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:54:16,103.21.71.217,admin,Success,India,Login,Android,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:55:17,204.101.24.71,bjones,Success,Canada,Login,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:55:19,10.0.0.190,jdoe,Success,United States,Login,Android,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:56:22,192.168.1.54,db_admin,Success,United States,File Access,MacOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:56:43,115.112.140.185,asmith,Success,India,Data Export,iOS,Medium,0,12,0,0,0,Data Export by 'asmith',0
2026-05-22 12:56:49,82.165.195.150,user2,Success,United Kingdom,File Access,Android,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:59:04,188.120.176.69,jdoe,Success,United Kingdom,File Access,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 12:59:08,223.224.197.78,admin,Success,India,Login,iOS,Low,0,12,0,0,0,Normal event,0
2026-05-22 13:00:03,80.128.216.62,user2,Success,Germany,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:00:16,103.21.43.189,clark,Success,India,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:00:39,10.0.0.178,clark,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:00:48,115.112.131.36,admin,Success,India,Data Export,MacOS,Medium,0,13,0,0,0,Data Export by 'admin',0
2026-05-22 13:02:05,103.21.203.43,clark,Success,India,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:04:22,104.244.59.81,asmith,Success,United States,Data Export,Windows,Medium,0,13,0,0,0,Data Export by 'asmith',0
2026-05-22 13:06:02,101.160.122.53,root,Success,Australia,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:06:19,82.142.73.120,admin,Success,Russia,File Access,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:08:28,82.142.66.1,db_admin,Success,Russia,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:10:02,104.244.203.167,guest,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:11:01,104.244.251.15,bjones,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:13:41,223.224.40.106,user1,Success,India,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:13:44,223.224.242.187,asmith,Success,India,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:14:11,188.120.119.89,user1,Success,United Kingdom,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:14:35,115.112.106.71,db_admin,Success,India,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:15:23,193.176.53.176,db_admin,Success,Germany,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:17:15,104.244.18.5,db_admin,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:17:38,192.168.1.11,clark,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:18:48,115.112.104.215,clark,Success,India,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:19:28,198.50.27.242,bjones,Success,Canada,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:19:48,115.112.188.121,root,Success,India,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:20:45,45.79.224.59,user2,Success,United States,Data Export,Linux,Medium,0,13,0,0,0,Data Export by 'user2',0
2026-05-22 13:21:36,193.176.184.191,bjones,Success,Germany,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:22:44,104.244.135.139,guest,Failed,United States,Login,Android,Medium,1,13,0,0,0,Normal event | ML flagged anomaly,1
2026-05-22 13:22:57,46.112.95.50,guest,Success,Germany,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:24:20,45.79.149.2,bjones,Success,United States,Data Export,Android,Medium,0,13,0,0,0,Data Export by 'bjones',0
2026-05-22 13:24:46,104.244.161.192,bjones,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:27:28,120.150.67.19,guest,Success,Australia,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:27:34,10.0.0.217,db_admin,Success,United States,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:28:24,104.244.60.63,guest,Success,United States,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:28:35,82.142.131.108,admin,Success,Russia,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:29:43,185.220.44.152,asmith,Success,Russia,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:30:26,112.98.123.35,guest,Success,China,Login,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:31:19,188.120.26.249,admin,Success,United Kingdom,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:32:20,104.244.99.66,root,Success,United States,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:33:28,10.0.0.119,user2,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:33:38,10.0.0.135,admin,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:33:41,104.244.150.238,db_admin,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:35:02,80.128.94.56,user1,Success,Germany,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:35:23,45.79.28.62,root,Success,United States,File Access,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:36:34,188.120.146.169,user1,Success,United Kingdom,Login,iOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:37:36,80.128.241.46,clark,Success,Germany,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:38:22,223.224.146.100,root,Success,India,Data Export,Linux,Medium,0,13,0,0,0,Data Export by 'root',0
2026-05-22 13:43:25,82.165.59.70,user2,Success,United Kingdom,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:44:28,204.101.178.133,root,Success,Canada,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:47:17,223.224.87.88,guest,Success,India,File Access,MacOS,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:47:53,192.168.1.40,asmith,Success,United States,File Access,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:48:12,192.168.1.55,bjones,Success,United States,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:48:32,223.224.49.103,db_admin,Success,India,Data Export,Linux,Medium,0,13,0,0,0,Data Export by 'db_admin',0
2026-05-22 13:48:55,103.21.138.27,root,Success,India,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:49:15,10.0.0.156,user2,Success,United States,Login,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:50:19,10.0.0.67,user2,Success,United States,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:52:15,115.112.79.162,user2,Success,India,File Access,Linux,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:54:56,45.79.15.158,jdoe,Success,United States,Privilege Escalation,Android,High,0,13,0,0,0,Critical: Successful Privilege Escalation by user 'jdoe',0
2026-05-22 13:56:32,115.112.193.90,jdoe,Success,India,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:58:21,115.112.232.207,user2,Success,India,File Access,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:58:25,104.244.246.31,db_admin,Success,United States,Login,Android,Low,0,13,0,0,0,Normal event,0
2026-05-22 13:59:33,200.140.113.13,user1,Success,Brazil,Login,Windows,Low,0,13,0,0,0,Normal event,0
2026-05-22 14:01:10,45.79.134.221,user2,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:02:03,198.50.188.202,db_admin,Success,Canada,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:02:32,45.79.43.17,jdoe,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:03:05,45.79.251.53,user1,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:03:08,193.176.34.31,admin,Success,Germany,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:05:13,104.244.151.61,db_admin,Success,United States,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:07:40,82.165.29.230,bjones,Success,United Kingdom,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:07:51,10.0.0.153,admin,Success,United States,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:08:16,103.21.84.141,bjones,Success,India,Login,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:08:49,82.165.69.236,user2,Success,United Kingdom,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:10:32,103.21.218.10,jdoe,Success,India,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:12:38,103.21.66.125,bjones,Success,India,Port Scan,MacOS,Medium,0,14,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 14:16:38,82.142.105.31,db_admin,Success,Russia,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:19:03,115.112.77.14,user1,Success,India,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:22:23,101.160.77.63,jdoe,Success,Australia,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:23:50,115.112.44.208,admin,Success,India,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:24:35,104.244.95.52,admin,Success,United States,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:25:06,101.160.33.248,user1,Success,Australia,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:28:01,188.120.53.213,bjones,Success,United Kingdom,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:30:44,104.244.57.218,user1,Success,United States,Data Export,iOS,Medium,0,14,0,0,0,Data Export by 'user1',0
2026-05-22 14:31:23,10.0.0.71,bjones,Success,United States,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:32:15,185.220.44.174,asmith,Success,Russia,Login,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:36:27,103.21.167.91,user1,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:36:58,45.79.218.134,user1,Success,United States,Data Export,MacOS,Medium,0,14,0,0,0,Data Export by 'user1',0
2026-05-22 14:38:05,80.128.143.163,jdoe,Success,Germany,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:41:26,193.176.20.47,user1,Success,Germany,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:41:36,192.168.1.44,asmith,Success,United States,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:45:20,104.244.36.243,clark,Success,United States,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:45:33,195.138.133.17,bjones,Success,Ukraine,Login,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:45:39,46.112.213.246,root,Success,Germany,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:47:50,10.0.0.42,clark,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:49:49,10.0.0.203,user2,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:49:55,198.50.202.66,jdoe,Success,Canada,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:50:52,46.112.98.250,admin,Success,Germany,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:52:48,223.224.122.130,admin,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:54:00,91.196.154.67,db_admin,Success,Ukraine,File Access,MacOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:54:17,45.79.217.139,asmith,Success,United States,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:54:26,104.244.123.252,guest,Success,United States,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:56:04,10.0.0.100,admin,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:56:07,198.50.49.114,bjones,Success,Canada,Login,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:56:10,192.168.1.81,bjones,Success,United States,File Access,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:56:38,188.120.13.34,asmith,Success,United Kingdom,File Access,Linux,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:56:48,10.0.0.230,asmith,Success,United States,File Access,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:57:49,115.112.21.157,guest,Success,India,Login,Windows,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:58:56,104.244.51.235,db_admin,Success,United States,File Access,iOS,Low,0,14,0,0,0,Normal event,0
2026-05-22 14:59:59,223.224.159.225,jdoe,Success,India,Login,Android,Low,0,14,0,0,0,Normal event,0
2026-05-22 15:00:59,200.140.107.142,jdoe,Failed,Brazil,Login,Linux,Low,1,15,0,0,0,Normal event,0
2026-05-22 15:04:05,192.168.1.249,guest,Success,United States,Port Scan,Windows,Medium,0,15,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 15:08:39,104.244.132.183,root,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:09:32,10.0.0.46,admin,Success,United States,Port Scan,Linux,Medium,0,15,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 15:09:36,82.165.43.126,clark,Success,United Kingdom,Login,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:11:24,223.224.21.197,admin,Failed,India,Login,iOS,Low,1,15,0,0,0,Normal event,0
2026-05-22 15:14:16,198.50.116.106,db_admin,Success,Canada,Login,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:19:01,45.79.74.82,db_admin,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:19:39,103.21.208.181,guest,Success,India,Login,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:20:52,45.79.239.83,db_admin,Success,United States,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:21:35,115.112.32.41,admin,Success,India,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:22:04,204.101.238.16,clark,Success,Canada,File Access,iOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:22:52,103.21.54.175,user1,Success,India,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:24:05,115.112.144.184,user1,Success,India,File Access,Android,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:25:21,103.21.204.24,asmith,Success,India,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:35:55,223.224.1.147,asmith,Success,India,Login,Android,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:38:14,10.0.0.155,clark,Success,United States,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:41:04,223.224.225.156,db_admin,Success,India,Data Export,Windows,Medium,0,15,0,0,0,Data Export by 'db_admin',0
2026-05-22 15:42:28,80.128.163.150,user1,Success,Germany,File Access,Android,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:42:43,103.21.214.134,jdoe,Success,India,Port Scan,Windows,Medium,0,15,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 15:42:44,193.176.168.253,admin,Success,Germany,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:43:19,112.98.77.50,user2,Success,China,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:44:48,192.168.1.133,admin,Success,United States,File Access,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:47:04,220.181.129.193,jdoe,Success,China,Privilege Escalation,MacOS,High,0,15,0,0,0,Critical: Successful Privilege Escalation by user 'jdoe',0
2026-05-22 15:48:18,104.244.153.187,admin,Success,United States,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:50:00,45.79.93.85,user1,Success,United States,Login,Linux,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:51:45,192.168.1.164,user2,Success,United States,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:53:31,45.79.202.28,guest,Success,United States,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:54:05,223.224.250.148,jdoe,Success,India,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:54:40,177.85.88.171,admin,Success,Brazil,Login,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:54:47,103.21.102.198,root,Success,India,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:56:03,192.168.1.195,clark,Success,United States,File Access,Windows,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:58:38,82.142.191.183,user2,Success,Russia,File Access,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 15:59:00,104.244.102.188,admin,Success,United States,Login,MacOS,Low,0,15,0,0,0,Normal event,0
2026-05-22 16:00:32,204.101.229.139,root,Success,Canada,Login,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:03:20,101.160.161.98,guest,Success,Australia,File Access,Android,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:07:09,58.20.145.112,db_admin,Success,China,File Access,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:10:18,45.79.79.58,jdoe,Success,United States,Login,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:11:32,192.168.1.52,clark,Success,United States,File Access,Windows,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:14:47,177.85.249.188,jdoe,Success,Brazil,Login,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:15:40,10.0.0.148,guest,Success,United States,Port Scan,iOS,Medium,0,16,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 16:16:07,195.138.73.139,user1,Failed,Ukraine,Login,iOS,Medium,1,16,0,0,0,Normal event | ML flagged anomaly,1
2026-05-22 16:28:31,192.168.1.102,user2,Success,United States,Login,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:30:29,177.85.20.214,root,Success,Brazil,Login,Android,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:30:34,115.112.24.67,guest,Success,India,Login,Android,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:30:41,10.0.0.186,admin,Success,United States,File Access,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:33:46,192.168.1.247,bjones,Success,United States,Login,Windows,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:39:11,104.244.193.41,bjones,Success,United States,Login,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:40:23,82.165.114.135,root,Failed,United Kingdom,Login,MacOS,Low,1,16,0,0,0,Normal event,0
2026-05-22 16:47:48,200.140.158.225,asmith,Success,Brazil,File Access,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:48:25,188.120.201.55,user2,Success,United Kingdom,File Access,Windows,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:49:01,46.112.71.9,db_admin,Success,Germany,Login,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:50:51,58.20.245.119,admin,Success,China,Login,Windows,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:51:54,103.21.215.231,guest,Success,India,Data Export,iOS,Medium,0,16,0,0,0,Data Export by 'guest',0
2026-05-22 16:54:49,223.224.206.238,admin,Success,India,File Access,iOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:54:59,112.98.132.135,bjones,Success,China,Login,Linux,Low,0,16,0,0,0,Normal event,0
2026-05-22 16:58:42,46.112.223.235,db_admin,Failed,Germany,Login,MacOS,Low,1,16,0,0,0,Normal event,0
2026-05-22 16:59:46,223.224.124.140,user2,Success,India,Login,MacOS,Low,0,16,0,0,0,Normal event,0
2026-05-22 17:02:24,198.50.87.26,guest,Success,Canada,File Access,Android,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:02:25,46.112.25.74,db_admin,Success,Germany,File Access,Android,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:04:31,80.128.63.178,asmith,Success,Germany,Login,Android,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:04:41,198.50.245.131,admin,Success,Canada,Login,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:06:14,82.165.62.99,db_admin,Success,United Kingdom,Login,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:10:03,192.168.1.68,asmith,Success,United States,File Access,Windows,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:11:51,45.79.140.226,admin,Success,United States,Login,Linux,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:12:19,120.150.120.78,bjones,Success,Australia,File Access,Linux,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:13:44,104.244.205.72,root,Success,United States,Login,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:13:45,10.0.0.95,asmith,Success,United States,Login,iOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:16:36,192.168.1.228,user2,Success,United States,Login,Android,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:19:18,45.79.156.18,guest,Success,United States,File Access,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:27:31,204.101.8.120,clark,Success,Canada,File Access,iOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:28:45,192.168.1.128,bjones,Success,United States,File Access,Linux,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:31:48,82.165.63.152,asmith,Success,United Kingdom,Login,Linux,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:31:49,45.79.168.150,admin,Success,United States,Login,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:34:24,177.85.68.78,asmith,Success,Brazil,Port Scan,Linux,Medium,0,17,0,0,0,Suspicious: Port scan activity detected,0
2026-05-22 17:39:58,10.0.0.107,db_admin,Success,United States,Login,MacOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:41:15,46.112.227.69,root,Success,Germany,Login,Android,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:42:06,82.165.30.225,root,Success,United Kingdom,Login,Windows,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:43:21,10.0.0.247,jdoe,Success,United States,File Access,Windows,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:47:10,192.168.1.45,guest,Success,United States,Login,iOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:50:17,82.165.157.101,clark,Success,United Kingdom,File Access,Linux,Low,0,17,0,0,0,Normal event,0
2026-05-22 17:52:55,46.112.160.160,user1,Success,Germany,Login,iOS,Low,0,17,0,0,0,Normal event,0
2026-05-22 18:00:20,80.128.243.96,user2,Success,Germany,Login,Linux,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:02:59,223.224.202.98,db_admin,Success,India,File Access,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:03:28,200.140.208.227,jdoe,Success,Brazil,File Access,iOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:04:00,193.176.236.92,bjones,Success,Germany,File Access,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:04:28,45.79.244.67,root,Success,United States,Login,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:17:47,45.79.60.42,admin,Failed,United States,Login,iOS,Medium,1,18,0,0,0,Normal event | ML flagged anomaly,1
2026-05-22 18:19:48,220.181.134.103,admin,Success,China,Login,Linux,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:25:58,103.21.1.6,root,Success,India,File Access,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:28:59,103.21.119.111,user2,Success,India,Login,Windows,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:31:16,204.101.49.130,clark,Success,Canada,Login,Linux,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:35:38,46.112.82.173,clark,Success,Germany,Login,iOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:38:59,192.168.1.40,guest,Success,United States,Login,Windows,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:47:41,177.85.124.22,guest,Success,Brazil,Login,Windows,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:51:13,91.196.206.133,admin,Success,Ukraine,File Access,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 18:55:44,82.165.17.80,user2,Success,United Kingdom,Login,MacOS,Low,0,18,0,0,0,Normal event,0
2026-05-22 19:06:02,192.168.1.2,user1,Success,United States,Login,MacOS,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:11:14,120.150.25.126,jdoe,Success,Australia,Login,MacOS,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:21:08,177.85.7.140,jdoe,Success,Brazil,Login,iOS,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:26:46,45.79.215.68,user1,Success,United States,Login,iOS,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:33:27,95.108.77.58,user1,Success,Russia,Login,Android,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:34:14,115.112.74.104,guest,Success,India,Login,Windows,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:39:18,188.120.250.238,bjones,Success,United Kingdom,File Access,Linux,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:42:31,188.120.102.56,admin,Success,United Kingdom,File Access,Windows,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:44:09,104.244.208.239,clark,Success,United States,Login,MacOS,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:44:38,10.0.0.111,clark,Success,United States,File Access,Android,Low,0,19,0,0,0,Normal event,0
2026-05-22 19:46:32,58.20.222.59,admin,Success,China,Data Export,Android,Medium,0,19,0,0,0,Data Export by 'admin',0
2026-05-22 19:48:48,192.168.1.73,clark,Success,United States,Login,Android,Low,0,19,0,0,0,Normal event,0
